"date","close","volume","open","high","low"
"2014/06/10","184.2900","4138348.0000","186.2000","186.2199","183.8200"
"2014/06/09","186.2200","2728403.0000","186.2200","187.6400","185.9600"
"2014/06/06","186.3700","3296692.0000","186.4700","187.6500","185.9000"
"2014/06/05","185.9800","2852248.0000","184.6600","186.0900","183.9200"
"2014/06/04","184.5100","2375817.0000","184.7100","185.4500","184.2000"
"2014/06/03","184.3700","2515006.0000","185.5500","185.7600","184.1200"
"2014/06/02","185.6900","3200540.0000","184.7600","186.2801","184.6700"
"2014/05/30","184.3600","4620386.0000","183.3800","184.5700","182.4900"
"2014/05/29","183.7600","2759903.0000","183.6400","183.7800","182.3300"
"2014/05/28","183.0800","3721398.0000","184.4800","184.8800","182.9400"
"2014/05/27","184.7800","4793716.0000","184.8000","185.6500","183.9300"
"2014/05/23","185.9400","2562907.0000","185.8400","186.1400","185.3101"
"2014/05/22","185.6800","2215309.0000","186.4500","186.4500","185.0300"
"2014/05/21","186.3900","2984907.0000","185.8500","187.1600","184.9500"
"2014/05/20","184.8900","3023761.0000","186.2500","186.7000","184.7000"
"2014/05/19","187.0000","3270670.0000","186.6100","187.1300","186.0400"
"2014/05/16","187.0600","3946049.0000","186.2700","187.4100","185.9300"
"2014/05/15","186.4600","4202156.0000","189.0700","189.0800","186.1800"
"2014/05/14","188.7200","5251499.0000","191.9100","191.9900","188.1700"
"2014/05/13","192.1900","2226577.0000","192.7900","193.0300","191.7600"
"2014/05/12","192.5700","3777411.0000","191.1200","193.0200","190.9400"
"2014/05/09","190.0800","2261646.0000","188.9800","190.5854","188.3700"
"2014/05/08","188.9100","2431943.0000","189.1600","190.5700","188.2300"
"2014/05/07","189.3000","3817452.0000","189.3400","190.3000","186.9300"
"2014/05/06","190.0300","3186237.0000","190.9300","190.9500","189.2500"
"2014/05/05","191.2600","2222041.0000","191.0500","191.4900","189.8000"
"2014/05/02","191.4400","3049853.0000","193.7500","193.8400","191.2500"
"2014/05/01","193.5300","3673954.0000","196.3100","196.7400","193.1500"
"2014/04/30","196.4700","4206079.0000","194.3800","196.8600","194.3500"
"2014/04/29","195.1100","4626270.0000","193.5900","195.9400","193.4100"
"2014/04/28","193.1400","5632139.0000","191.1400","193.9900","190.5800"
"2014/04/25","189.6300","3871007.0000","190.5400","190.6700","189.1100"
"2014/04/24","190.2200","4407111.0000","192.2200","192.2200","190.0300"
"2014/04/23","191.7300","4735761.0000","191.7900","192.4100","190.1100"
"2014/04/22","192.1500","3878576.0000","192.0100","193.0000","191.2000"
"2014/04/21","192.2700","5419311.0000","189.8000","192.8050","189.7400"
"2014/04/17","190.0100","11248880.0000","187.2500","190.7000","187.0100"
"2014/04/16","196.4000","8467967.0000","198.0500","198.7100","195.0000"
"2014/04/15","197.0200","5351281.0000","195.9800","197.4100","195.4200"
"2014/04/14","197.7700","5431064.0000","196.2400","198.2400","195.8800"
"2014/04/11","195.1900","4834989.0000","195.0400","197.0000","194.2700"
"2014/04/10","195.6800","8417865.0000","196.0600","199.2100","195.6600"
"2014/04/09","196.6400","5480087.0000","193.8800","197.0000","193.6000"
"2014/04/08","193.2900","5112029.0000","193.8900","194.1675","192.6898"
"2014/04/07","194.5200","6740548.0000","191.7200","195.3090","191.5700"
"2014/04/04","191.7700","6089856.0000","193.1200","193.9700","191.2800"
"2014/04/03","192.6900","4074541.0000","193.2000","193.3800","192.3500"
"2014/04/02","193.5500","4923642.0000","194.2400","194.5000","192.4900"
"2014/04/01","194.5000","5394135.0000","193.1200","195.1300","192.7800"
"2014/03/31","192.4900","8537265.0000","191.6400","193.7700","191.4000"
"2014/03/28","190.4500","5193721.0000","189.9400","192.6200","189.1100"
"2014/03/27","189.8300","6749697.0000","191.9100","192.6700","189.3220"
"2014/03/26","192.6200","6851710.0000","194.9800","195.6300","191.9600"
"2014/03/25","195.0400","10902080.0000","188.7600","195.3950","188.7000"
"2014/03/24","188.2500","5738487.0000","187.4300","189.4400","187.3700"
"2014/03/21","186.6700","12535240.0000","188.5000","188.7000","186.4000"
"2014/03/20","187.9000","5059611.0000","184.4700","188.2600","184.1700"
"2014/03/19","184.7100","4319687.0000","185.6000","186.7000","183.5001"
"2014/03/18","186.8100","3959058.0000","185.9900","187.9000","185.5400"
"2014/03/17","185.8100","4938122.0000","182.6600","186.3500","182.6600"
"2014/03/14","182.2100","5479729.0000","183.8900","184.2900","182.2100"
"2014/03/13","183.9000","4912569.0000","186.4100","187.0000","183.7100"
"2014/03/12","186.2200","4833043.0000","186.0100","187.4500","185.8900"
"2014/03/11","186.7600","4229458.0000","187.4100","188.4500","186.0400"
"2014/03/10","186.3900","4591236.0000","187.5500","188.3700","185.8490"
"2014/03/07","187.6800","4117815.0000","188.3500","188.9200","187.1800"
"2014/03/06","187.6400","3817326.0000","187.3700","188.3900","186.9000"
"2014/03/05","187.1400","3485229.0000","186.5700","187.9500","186.4000"
"2014/03/04","186.4400","4732965.0000","185.8100","187.1600","185.6800"
"2014/03/03","184.2600","3950114.0000","183.3300","184.6400","182.8200"
"2014/02/28","185.1700","4667852.0000","185.3800","186.1200","183.6500"
"2014/02/27","185.2700","3827755.0000","183.8300","185.9500","183.8100"
"2014/02/26","184.0600","3740658.0000","183.9400","185.2800","183.5600"
"2014/02/25","183.2300","3902289.0000","183.5200","184.6000","182.8800"
"2014/02/24","183.4500","4595312.0000","182.8200","185.1600","182.8200"
"2014/02/21","182.7900","5699317.0000","184.2500","185.7100","182.6200"
"2014/02/20","184.2600","4968166.0000","182.9600","184.8599","182.7900"
"2014/02/19","182.9500","4671489.0000","182.7400","185.6500","182.4100"
"2014/02/18","183.1900","4435184.0000","183.1800","184.0000","182.3200"
"2014/02/14","183.6900","4665473.0000","181.2600","184.4300","180.9900"
"2014/02/13","181.8400","4481978.0000","178.2200","182.3600","177.8600"
"2014/02/12","180.2400","3983048.0000","179.5200","181.2500","179.2600"
"2014/02/11","179.7000","4647293.0000","176.8100","180.3900","176.8000"
"2014/02/10","177.1400","3540399.0000","176.9700","177.6500","176.2500"
"2014/02/07","177.2500","4725597.0000","175.6400","177.5600","175.0700"
"2014/02/06","174.6700","4292241.0000","173.9700","174.8500","173.7900"
"2014/02/05","174.2400","4712296.0000","172.1900","174.9700","172.1900"
"2014/02/04","172.8400","4349776.0000","173.5300","173.7500","172.3600"
"2014/02/03","172.9000","7186803.0000","176.0200","176.0200","172.7200"
"2014/01/31","176.6800","5193390.0000","176.1100","177.8350","175.3400"
"2014/01/30","177.3600","4853735.0000","177.1700","177.8600","176.3600"
"2014/01/29","176.4000","4970930.0000","175.9800","178.5300","175.8900"
"2014/01/28","176.8500","5333292.0000","178.0500","178.4500","176.1600"
"2014/01/27","177.9000","5208563.0000","179.6050","179.6500","177.6600"
"2014/01/24","179.6400","6933359.0000","181.2500","182.8141","179.6400"
"2014/01/23","182.7300","6973870.0000","181.4300","183.7200","180.7100"
"2014/01/22","182.2500","13796110.0000","181.2800","183.5000","179.6700"
"2014/01/21","188.4300","11013900.0000","190.2300","190.3900","186.7900"
"2014/01/17","190.0900","7644597.0000","188.0400","190.8100","187.8600"
"2014/01/16","188.7600","4770018.0000","187.5300","188.9900","186.8000"
"2014/01/15","187.7400","4816491.0000","185.8200","188.6500","185.4900"
"2014/01/14","185.9200","4619224.0000","185.0600","186.4280","183.8818"
"2014/01/13","184.1600","5784692.0000","186.2600","186.9500","183.8600"
"2014/01/10","187.2600","4022381.0000","188.3100","188.5700","186.2800"
"2014/01/09","187.3800","4321330.0000","189.0200","189.5000","186.5500"
"2014/01/08","187.9700","4603156.0000","189.3300","189.4175","187.2600"
"2014/01/07","189.7100","5932330.0000","186.3900","190.3500","186.3800"
"2014/01/06","186.0000","4067790.0000","187.1500","187.3550","185.3000"
"2014/01/03","186.6400","4063215.0000","185.8300","187.3500","185.3000"
"2014/01/02","185.5300","4546489.0000","187.2100","187.4000","185.2000"
"2013/12/31","187.5700","3619745.0000","186.4900","187.7900","186.3000"
"2013/12/30","186.4100","3018390.0000","185.3200","186.7000","184.6700"
"2013/12/27","185.0800","3381617.0000","185.8400","186.5000","184.5600"
"2013/12/26","185.3500","3325672.0000","183.5600","185.5600","183.5100"
"2013/12/24","183.2200","1613614.0000","181.9550","183.5000","181.9100"
"2013/12/23","182.2300","4079868.0000","181.0500","182.9300","180.6100"
"2013/12/20","180.0200","7653466.0000","180.1200","182.0000","180.0200"
"2013/12/19","180.2200","5927019.0000","177.8800","180.5400","177.8800"
"2013/12/18","178.7000","5697697.0000","176.4500","178.7400","174.8510"
"2013/12/17","175.7600","5471936.0000","177.3600","177.4900","175.1200"
"2013/12/16","177.8500","7516991.0000","173.2200","178.3500","172.7300"
"2013/12/13","172.8000","4184375.0000","173.5200","174.3790","172.7300"
"2013/12/12","173.3700","5667903.0000","175.0600","175.8000","173.3000"
"2013/12/11","175.2000","4089288.0000","177.0000","177.7600","175.1000"
